name,level,score,customer_id,analysis_id,skill_type
Regression Testing,Intermediate,,71,1762829598215,technical_skills
Smoke Testing,Intermediate,,71,1762829598215,technical_skills
Exploratory Testing,Intermediate,,71,1762829598215,technical_skills
Test Case Design,Intermediate,,71,1762829598215,technical_skills
Bug Reporting,Intermediate,,71,1762829598215,technical_skills
Jira,Beginner,,71,1762829598215,technical_skills
Trello,Beginner,,71,1762829598215,technical_skills
Selenium,Beginner,,71,1762829598215,technical_skills
Playwright,Beginner,,71,1762829598215,technical_skills
API Testing,Beginner,,71,1762829598215,technical_skills
Postman,Beginner,,71,1762829598215,technical_skills
SQL,Beginner,,71,1762829598215,technical_skills
Microsoft 365,Advanced,,72,1762999432595,technical_skills
Adobe Creative Suite,Advanced,,72,1762999432595,technical_skills
Canva,Intermediate,,72,1762999432595,technical_skills
CapCut,Intermediate,,72,1762999432595,technical_skills
Jira,Intermediate,,72,1762999432595,technical_skills
TeamGantt,Intermediate,,72,1762999432595,technical_skills
Qualtrics,Intermediate,,72,1762999432595,technical_skills
Shopify,Intermediate,,72,1762999432595,technical_skills
Amazon,Intermediate,,72,1762999432595,technical_skills
Meta Ads Manager,Intermediate,,72,1762999432595,technical_skills
TikTok Content Creatives,Intermediate,,72,1762999432595,technical_skills
Google Ads,Intermediate,,72,1762999432595,technical_skills
Python,Advanced,,72,1762999432595,technical_skills
Adobe Premiere,Intermediate,,73,1763011378910,technical_skills
Canva,Intermediate,,73,1763011378910,technical_skills
Tableau,Beginner,,73,1763011378910,technical_skills
Google Tools,Intermediate,,73,1763011378910,technical_skills
Meta Business Suite,Beginner,,73,1763011378910,technical_skills
AI tools,Beginner,,73,1763011378910,technical_skills
"Microsoft Office (Excel, Word, PowerPoint)",Expert,,4,1763426338160,technical_skills
"Agile PM tools (Monday, Trello, Jira)",Advanced,,4,1763426338160,technical_skills
Design & Clip Creation software,Intermediate,,4,1763426338160,technical_skills
Glide App,Beginner,,4,1763426338160,technical_skills
Agile / SCRUM,Intermediate,,74,1763439292146,technical_skills
Data / Business Analytics,Beginner,,74,1763439292146,technical_skills
Agile/Scrum,Intermediate,,74,1763439405082,technical_skills
Data/Business Analytics,Beginner,,74,1763439405082,technical_skills
Jira,Advanced,,74,1763439405082,technical_skills
Google Analytics,Advanced,,74,1763439405082,technical_skills
Power BI,Intermediate,,74,1763439405082,technical_skills
Firebase,Intermediate,,74,1763439405082,technical_skills
Mixpanel,Intermediate,,74,1763439405082,technical_skills
Graphic Design,Intermediate,,75,1763599294846,technical_skills
Video Editing,Advanced,,75,1763599294846,technical_skills
Content Writing,Advanced,,75,1763599294846,technical_skills
Web Design,Intermediate,,75,1763599294846,technical_skills
Python,Advanced,,76,1763718531144,technical_skills
JavaScript,Advanced,,76,1763718531144,technical_skills
Java,Intermediate,,76,1763718531144,technical_skills
C,Intermediate,,76,1763718531144,technical_skills
PHP,Intermediate,,76,1763718531144,technical_skills
HTML,Intermediate,,76,1763718531144,technical_skills
Git,Advanced,,76,1763718531144,technical_skills
Jenkins,Intermediate,,76,1763718531144,technical_skills
Docker,Intermediate,,76,1763718531144,technical_skills
Azure,Beginner,,76,1763718531144,technical_skills
AWS,Intermediate,,76,1763718531144,technical_skills
Ansible,Beginner,,76,1763718531144,technical_skills
UML design,Intermediate,,76,1763718531144,technical_skills
MySQL,Intermediate,,76,1763718531144,technical_skills
PostgreSQL,Intermediate,,76,1763718531144,technical_skills
Pandas,Intermediate,,76,1763718531144,technical_skills
NumPy,Intermediate,,76,1763718531144,technical_skills
scikit-learn,Beginner,,76,1763718531144,technical_skills
MS Excel,Advanced,,76,1763718531144,technical_skills
AutoTask,Intermediate,,77,1763978959692,technical_skills
Datto RMM,Intermediate,,77,1763978959692,technical_skills
Microsoft Cloud Solutions,Intermediate,,77,1763978959692,technical_skills
Intune,Intermediate,,77,1763978959692,technical_skills
C++,Beginner,,77,1763978959692,technical_skills
Python,Intermediate,,77,1763978959692,technical_skills
SQL,Intermediate,,77,1763978959692,technical_skills
Windows,Advanced,,77,1763978959692,technical_skills
Linux,Intermediate,,77,1763978959692,technical_skills
Android,Beginner,,77,1763978959692,technical_skills
Microsoft Office,Intermediate,,77,1763978959692,technical_skills
VSCode,Intermediate,,77,1763978959692,technical_skills
Lucidchart,Beginner,,77,1763978959692,technical_skills
SharePoint,Intermediate,,77,1763978959692,technical_skills
Teams,Intermediate,,77,1763978959692,technical_skills
Azure AD,Intermediate,,77,1763978959692,technical_skills
M365 Suite,Intermediate,,77,1763978959692,technical_skills
Excel Modelling,Intermediate,,78,1764037995543,technical_skills
Python,Beginner,,78,1764037995543,technical_skills
Power BI,Intermediate,,78,1764037995543,technical_skills
R Studio,Intermediate,,78,1764037995543,technical_skills
Microsoft Office,Intermediate,,78,1764037995543,technical_skills
Excel Modelling,Intermediate,,78,1764120241069,technical_skills
Python,Beginner,,78,1764120241069,technical_skills
Power BI,Intermediate,,78,1764120241069,technical_skills
R Studio,Intermediate,,78,1764120241069,technical_skills
Python,Intermediate,,79,1764509346202,technical_skills
Pandas,Beginner,,79,1764509346202,technical_skills
NumPy,Beginner,,79,1764509346202,technical_skills
NLTK,Beginner,,79,1764509346202,technical_skills
Java,Intermediate,,79,1764509346202,technical_skills
HTML,Intermediate,,79,1764509346202,technical_skills
JavaScript,Beginner,,79,1764509346202,technical_skills
React,Beginner,,79,1764509346202,technical_skills
Node.js,Beginner,,79,1764509346202,technical_skills
Strapi,Beginner,,79,1764509346202,technical_skills
SQL,Advanced,,80,1764559473987,technical_skills
Metabase,Intermediate,,80,1764559473987,technical_skills
Google Sheets,Advanced,,80,1764559473987,technical_skills
Excel,Advanced,,80,1764559473987,technical_skills
Power BI,Advanced,,80,1764559473987,technical_skills
Python,Intermediate,,80,1764559473987,technical_skills
DuckDB,Intermediate,,80,1764559473987,technical_skills
Parquet,Beginner,,80,1764559473987,technical_skills
Java,Expert,,81,1764734604345,technical_skills
C++,Expert,,81,1764734604345,technical_skills
C,Intermediate,,81,1764734604345,technical_skills
HTML,Intermediate,,81,1764734604345,technical_skills
CSS,Intermediate,,81,1764734604345,technical_skills
JavaScript,Intermediate,,81,1764734604345,technical_skills
Python,Intermediate,,81,1764734604345,technical_skills
SQL,Intermediate,,81,1764734604345,technical_skills
VueJS,Intermediate,,81,1764734604345,technical_skills
Dart,Intermediate,,81,1764734604345,technical_skills
Unity,Intermediate,,81,1764734604345,technical_skills
Flutter,Intermediate,,81,1764734604345,technical_skills
Firebase,Intermediate,,81,1764734604345,technical_skills
R Studio,Intermediate,,81,1764734604345,technical_skills
HTML/CSS,Advanced,,82,1765039382163,technical_skills
UI/UX,Intermediate,,82,1765039382163,technical_skills
GreytHR,Intermediate,,82,1765039382163,technical_skills
Microsoft,Intermediate,,83,1765164693926,technical_skills
Tableau,Intermediate,,83,1765164693926,technical_skills
MySQL,Intermediate,,83,1765164693926,technical_skills
R,Intermediate,,83,1765164693926,technical_skills
Power BI,Beginner,,83,1765164693926,technical_skills
Java,Beginner,,83,1765164693926,technical_skills
C++,Beginner,,83,1765164693926,technical_skills
Python,Intermediate,,83,1765164693926,technical_skills
"POS systems (Square, Lightspeed)",Intermediate,,84,1765197036664,technical_skills
Cash handling,Intermediate,,84,1765197036664,technical_skills
Commercial espresso equipment,Intermediate,,84,1765197036664,technical_skills
Kitchen operations support,Intermediate,,84,1765197036664,technical_skills
Python,Intermediate,,85,1765288018811,technical_skills
C/C++,Intermediate,,85,1765288018811,technical_skills
SQL,Intermediate,,85,1765288018811,technical_skills
R,Beginner,,85,1765288018811,technical_skills
HTML/CSS/JavaScript,Intermediate,,85,1765288018811,technical_skills
Git/Github,Intermediate,,85,1765288018811,technical_skills
Tableau,Beginner,,85,1765288018811,technical_skills
Power BI,Beginner,,85,1765288018811,technical_skills
Google Data Studio,Beginner,,85,1765288018811,technical_skills
Jupyter Notebook,Intermediate,,85,1765288018811,technical_skills
VSCode,Intermediate,,85,1765288018811,technical_skills
LaTeX,Beginner,,85,1765288018811,technical_skills
Markdown,Intermediate,,85,1765288018811,technical_skills
Linux,Intermediate,,85,1765288018811,technical_skills
Microsoft Office,Intermediate,,85,1765288018811,technical_skills
Machine Learning,Intermediate,,85,1765288018811,technical_skills
Deep Learning,Intermediate,,85,1765288018811,technical_skills
Data Visualization,Intermediate,,85,1765288018811,technical_skills
ReactJS,Intermediate,,85,1765288018811,technical_skills
Pandas,Intermediate,,85,1765288018811,technical_skills
TensorFlow,Beginner,,85,1765288018811,technical_skills
Keras,Beginner,,85,1765288018811,technical_skills
OpenCV,Intermediate,,85,1765288018811,technical_skills
NumPy,Intermediate,,85,1765288018811,technical_skills
PyTorch,Beginner,,85,1765288018811,technical_skills
Python,Advanced,,86,1765333821773,technical_skills
C/C++,Intermediate,,86,1765333821773,technical_skills
SQL,Intermediate,,86,1765333821773,technical_skills
R,Intermediate,,86,1765333821773,technical_skills
HTML/CSS/JavaScript,Intermediate,,86,1765333821773,technical_skills
Git/Github,Intermediate,,86,1765333821773,technical_skills
Tableau,Beginner,,86,1765333821773,technical_skills
Power BI,Beginner,,86,1765333821773,technical_skills
Google Data Studio,Beginner,,86,1765333821773,technical_skills
Jupyter Notebook,Intermediate,,86,1765333821773,technical_skills
VSCode,Intermediate,,86,1765333821773,technical_skills
LaTeX,Intermediate,,86,1765333821773,technical_skills
Markdown,Advanced,,86,1765333821773,technical_skills
Linux,Intermediate,,86,1765333821773,technical_skills
Microsoft Office,Intermediate,,86,1765333821773,technical_skills
Machine Learning,Intermediate,,86,1765333821773,technical_skills
Deep Learning,Intermediate,,86,1765333821773,technical_skills
Data Visualization,Intermediate,,86,1765333821773,technical_skills
ReactJS,Intermediate,,86,1765333821773,technical_skills
Pandas,Intermediate,,86,1765333821773,technical_skills
TensorFlow,Beginner,,86,1765333821773,technical_skills
Keras,Beginner,,86,1765333821773,technical_skills
OpenCV,Beginner,,86,1765333821773,technical_skills
NumPy,Intermediate,,86,1765333821773,technical_skills
PyTorch,Beginner,,86,1765333821773,technical_skills
Microsoft Word,Advanced,,87,1765334157642,technical_skills
Microsoft Excel,Advanced,,87,1765334157642,technical_skills
Microsoft PowerPoint,Advanced,,87,1765334157642,technical_skills
Word,Intermediate,,87,1765334219713,technical_skills
Excel,Intermediate,,87,1765334219713,technical_skills
PowerPoint,Intermediate,,87,1765334219713,technical_skills
Microsoft Word,Advanced,,87,1765334240405,technical_skills
Microsoft Excel,Intermediate,,87,1765334240405,technical_skills
Microsoft PowerPoint,Advanced,,87,1765334240405,technical_skills
F&B Operations,Intermediate,,87,1765334277646,technical_skills
Word,Intermediate,,87,1765334277646,technical_skills
Excel,Intermediate,,87,1765334277646,technical_skills
PowerPoint,Intermediate,,87,1765334277646,technical_skills
Digital Content Creation,Intermediate,,87,1765334277646,technical_skills
Word,Advanced,,87,1765334312223,technical_skills
Excel,Advanced,,87,1765334312223,technical_skills
PowerPoint,Advanced,,87,1765334312223,technical_skills
F&B operations,Intermediate,,87,1765334312223,technical_skills
MS Excel,Advanced,,88,1765337136110,technical_skills
Digital marketing,Beginner,,89,1765363852351,technical_skills
Digital marketing,Intermediate,,89,1765363945818,technical_skills
Selenium,Advanced,,7,1765522676643,technical_skills
Playwright,Intermediate,,7,1765522676643,technical_skills
Appium,Advanced,,7,1765522676643,technical_skills
TestNG,Advanced,,7,1765522676643,technical_skills
JUnit,Advanced,,7,1765522676643,technical_skills
Python,Advanced,,7,1765522676643,technical_skills
Java,Advanced,,7,1765522676643,technical_skills
JavaScript,Intermediate,,7,1765522676643,technical_skills
C#,Intermediate,,7,1765522676643,technical_skills
Jenkins,Advanced,,7,1765522676643,technical_skills
GitLab CI,Advanced,,7,1765522676643,technical_skills
GitHub Actions,Intermediate,,7,1765522676643,technical_skills
Jira,Advanced,,7,1765522676643,technical_skills
TestRail,Advanced,,7,1765522676643,technical_skills
Zephyr,Intermediate,,7,1765522676643,technical_skills
Testlink,Intermediate,,7,1765522676643,technical_skills
MTM server,Intermediate,,7,1765522676643,technical_skills
Git,Advanced,,7,1765522676643,technical_skills
GitHub,Advanced,,7,1765522676643,technical_skills
GitLab,Advanced,,7,1765522676643,technical_skills
Postman,Advanced,,7,1765522676643,technical_skills
SoapUI,Intermediate,,7,1765522676643,technical_skills
SQL,Advanced,,7,1765522676643,technical_skills
MySQL,Advanced,,7,1765522676643,technical_skills
Oracle,Intermediate,,7,1765522676643,technical_skills
PostgreSQL,Intermediate,,7,1765522676643,technical_skills
Functional Testing,Expert,,7,1765522676643,technical_skills
Regression Testing,Expert,,7,1765522676643,technical_skills
Exploratory Testing,Expert,,7,1765522676643,technical_skills
Usability Testing,Advanced,,7,1765522676643,technical_skills
Agile/Scrum,Advanced,,7,1765522676643,technical_skills
SDLC,Advanced,,7,1765522676643,technical_skills
STLC,Advanced,,7,1765522676643,technical_skills
Selenium,Expert,,7,1765523103953,technical_skills
Playwright,Expert,,7,1765523103953,technical_skills
Appium,Expert,,7,1765523103953,technical_skills
TestNG,Expert,,7,1765523103953,technical_skills
JUnit,Expert,,7,1765523103953,technical_skills
Python,Advanced,,7,1765523103953,technical_skills
Java,Advanced,,7,1765523103953,technical_skills
JavaScript,Advanced,,7,1765523103953,technical_skills
C#,Intermediate,,7,1765523103953,technical_skills
Jenkins,Advanced,,7,1765523103953,technical_skills
GitLab CI,Advanced,,7,1765523103953,technical_skills
GitHub Actions,Advanced,,7,1765523103953,technical_skills
Jira,Advanced,,7,1765523103953,technical_skills
TestRail,Advanced,,7,1765523103953,technical_skills
Zephyr,Intermediate,,7,1765523103953,technical_skills
Testlink,Intermediate,,7,1765523103953,technical_skills
MTM server,Intermediate,,7,1765523103953,technical_skills
Git,Advanced,,7,1765523103953,technical_skills
GitHub,Advanced,,7,1765523103953,technical_skills
GitLab,Advanced,,7,1765523103953,technical_skills
Postman,Advanced,,7,1765523103953,technical_skills
SoapUI,Intermediate,,7,1765523103953,technical_skills
SQL,Advanced,,7,1765523103953,technical_skills
MySQL,Advanced,,7,1765523103953,technical_skills
Oracle,Intermediate,,7,1765523103953,technical_skills
PostgreSQL,Intermediate,,7,1765523103953,technical_skills
Functional Testing,Expert,,7,1765523103953,technical_skills
Regression Testing,Expert,,7,1765523103953,technical_skills
Exploratory Testing,Expert,,7,1765523103953,technical_skills
Usability Testing,Advanced,,7,1765523103953,technical_skills
Agile/Scrum,Expert,,7,1765523103953,technical_skills
SDLC,Expert,,7,1765523103953,technical_skills
STLC,Expert,,7,1765523103953,technical_skills
Automation Testing,Expert,,90,1765535838080,technical_skills
Manual Testing,Expert,,90,1765535838080,technical_skills
Test Planning,Advanced,,90,1765535838080,technical_skills
Regression Testing,Advanced,,90,1765535838080,technical_skills
Jira,Advanced,,90,1765535838080,technical_skills
TestRail,Advanced,,90,1765535838080,technical_skills
SQL,Intermediate,,90,1765535838080,technical_skills
Digital Marketing,Advanced,,91,1765768078889,technical_skills
Sales Strategy,Advanced,,91,1765768078889,technical_skills
Market Analysis,Advanced,,91,1765768078889,technical_skills
CRM,Intermediate,,91,1765768078889,technical_skills
Digital Transformation,Advanced,,91,1765768078889,technical_skills
Digital Marketing,Expert,,91,1765768130387,technical_skills
Digital Transformation,Expert,,91,1765768130387,technical_skills
CRM,Advanced,,91,1765768130387,technical_skills
Market Analysis,Advanced,,91,1765768130387,technical_skills
Gamification,Intermediate,,91,1765768130387,technical_skills
Digital Marketing,Expert,,91,1765768207678,technical_skills
Digital Transformation,Expert,,91,1765768207678,technical_skills
Loyalty Marketing,Expert,,91,1765768207678,technical_skills
Gamification,Intermediate,,91,1765768207678,technical_skills
eKYC,Intermediate,,91,1765768207678,technical_skills
Digital Marketing,Expert,,91,1765768605656,technical_skills
Loyalty Marketing,Expert,,91,1765768605656,technical_skills
Gamification,Intermediate,,91,1765768605656,technical_skills
eKYC & Credit Scoring,Intermediate,,91,1765768605656,technical_skills
Digital Transformation,Expert,,91,1765768605656,technical_skills
Digital Marketing Strategy,Expert,,91,1765780343020,technical_skills
Loyalty Marketing,Expert,,91,1765780343020,technical_skills
CRM & eKYC Solutions,Advanced,,91,1765780343020,technical_skills
Innovation Workshops,Advanced,,91,1765780343020,technical_skills
C#,Advanced,,92,1765809579263,technical_skills
JavaScript,Advanced,,92,1765809579263,technical_skills
Selenium,Advanced,,92,1765809579263,technical_skills
TypeScript,Intermediate,,92,1765809579263,technical_skills
Cypress,Intermediate,,92,1765809579263,technical_skills
PHP,Intermediate,,92,1765809579263,technical_skills
Postman,Intermediate,,92,1765809579263,technical_skills
SoapUI,Intermediate,,92,1765809579263,technical_skills
XML/XPATH,Intermediate,,92,1765809579263,technical_skills
JIRA,Advanced,,92,1765809579263,technical_skills
Confluence,Intermediate,,92,1765809579263,technical_skills
MSSQL,Intermediate,,92,1765809579263,technical_skills
GitHub,Advanced,,92,1765809579263,technical_skills
C#,Advanced,,92,1765811507838,technical_skills
PHP,Intermediate,,92,1765811507838,technical_skills
JavaScript,Advanced,,92,1765811507838,technical_skills
TypeScript,Intermediate,,92,1765811507838,technical_skills
HTML/CSS,Advanced,,92,1765811507838,technical_skills
XML/XPATH,Intermediate,,92,1765811507838,technical_skills
Cypress,Intermediate,,92,1765811507838,technical_skills
Selenium,Advanced,,92,1765811507838,technical_skills
Postman,Intermediate,,92,1765811507838,technical_skills
SoapUI,Intermediate,,92,1765811507838,technical_skills
Fiddler,Intermediate,,92,1765811507838,technical_skills
DMS,Intermediate,,92,1765811507838,technical_skills
JIRA,Advanced,,92,1765811507838,technical_skills
Xray,Intermediate,,92,1765811507838,technical_skills
Confluence,Intermediate,,92,1765811507838,technical_skills
MSSQL,Intermediate,,92,1765811507838,technical_skills
MySQL,Intermediate,,92,1765811507838,technical_skills
MSAccess,Beginner,,92,1765811507838,technical_skills
MSVisio,Intermediate,,92,1765811507838,technical_skills
MSProject,Intermediate,,92,1765811507838,technical_skills
SVN,Intermediate,,92,1765811507838,technical_skills
GitHub,Intermediate,,92,1765811507838,technical_skills
Agile (Scrum/Kanban),Advanced,,92,1765811507838,technical_skills
Rational Unified Process,Intermediate,,92,1765811507838,technical_skills
CMM/CMMI,Intermediate,,92,1765811507838,technical_skills
Selenium,Expert,,7,1765875551379,technical_skills
Playwright,Advanced,,7,1765875551379,technical_skills
Appium,Advanced,,7,1765875551379,technical_skills
TestNG,Advanced,,7,1765875551379,technical_skills
JUnit,Advanced,,7,1765875551379,technical_skills
Python,Intermediate,,7,1765875551379,technical_skills
Java,Intermediate,,7,1765875551379,technical_skills
JavaScript,Intermediate,,7,1765875551379,technical_skills
C#,Intermediate,,7,1765875551379,technical_skills
Jenkins,Intermediate,,7,1765875551379,technical_skills
GitLab CI,Intermediate,,7,1765875551379,technical_skills
GitHub Actions,Intermediate,,7,1765875551379,technical_skills
Jira,Intermediate,,7,1765875551379,technical_skills
TestRail,Intermediate,,7,1765875551379,technical_skills
Zephyr,Intermediate,,7,1765875551379,technical_skills
Testlink,Intermediate,,7,1765875551379,technical_skills
MTM server,Intermediate,,7,1765875551379,technical_skills
Git,Intermediate,,7,1765875551379,technical_skills
GitHub,Intermediate,,7,1765875551379,technical_skills
GitLab,Intermediate,,7,1765875551379,technical_skills
Postman,Intermediate,,7,1765875551379,technical_skills
SoapUI,Intermediate,,7,1765875551379,technical_skills
SQL,Intermediate,,7,1765875551379,technical_skills
MySQL,Intermediate,,7,1765875551379,technical_skills
Oracle,Intermediate,,7,1765875551379,technical_skills
PostgreSQL,Intermediate,,7,1765875551379,technical_skills
JIRA,Expert,,93,1765876212765,technical_skills
TestRail,Expert,,93,1765876212765,technical_skills
Azure DevOps,Advanced,,93,1765876212765,technical_skills
Testlink,Intermediate,,93,1765876212765,technical_skills
SQL,Intermediate,,93,1765876212765,technical_skills
Oracle,Intermediate,,93,1765876212765,technical_skills
Postman,Intermediate,,93,1765876212765,technical_skills
Python,Intermediate,,25,1765877317442,technical_skills
PostgreSQL,Intermediate,,25,1765877317442,technical_skills
Data Analysis & Visualization,Intermediate,,25,1765877317442,technical_skills
Figma,Intermediate,,25,1765877317442,technical_skills
Artificial Intelligence and Machine Learning,Intermediate,,25,1765877317442,technical_skills
Python,Intermediate,,25,1765877375294,technical_skills
PostgreSQL,Beginner,,25,1765877375294,technical_skills
Data Analysis & Visualization,Intermediate,,25,1765877375294,technical_skills
Figma,Beginner,,25,1765877375294,technical_skills
Artificial Intelligence & Machine Learning,Beginner,,25,1765877375294,technical_skills
Digital & Social Media Marketing,Intermediate,,58,1765985962026,technical_skills
Content Writing and Editing,Intermediate,,58,1765985962026,technical_skills
CapCut,Beginner,,58,1765985962026,technical_skills
Canva,Beginner,,58,1765985962026,technical_skills
MS Office & Basic Data Entry,Intermediate,,58,1765985962026,technical_skills
JavaScript,Expert,,94,1766384952415,technical_skills
TypeScript,Expert,,94,1766384952415,technical_skills
HTML5,Advanced,,94,1766384952415,technical_skills
CSS3,Advanced,,94,1766384952415,technical_skills
SQL,Intermediate,,94,1766384952415,technical_skills
React,Expert,,94,1766384952415,technical_skills
Next.js,Advanced,,94,1766384952415,technical_skills
Redux,Advanced,,94,1766384952415,technical_skills
TailwindCSS,Intermediate,,94,1766384952415,technical_skills
Jest,Advanced,,94,1766384952415,technical_skills
Cypress,Intermediate,,94,1766384952415,technical_skills
React Testing Library,Intermediate,,94,1766384952415,technical_skills
HIPAA & PCI-DSS,Intermediate,,94,1766384952415,technical_skills
Playwright,Advanced,,28,1766970122432,technical_skills
Robot Framework,Advanced,,28,1766970122432,technical_skills
Selenium WebDriver,Intermediate,,28,1766970122432,technical_skills
Python,Advanced,,28,1766970122432,technical_skills
JavaScript,Advanced,,28,1766970122432,technical_skills
TypeScript,Intermediate,,28,1766970122432,technical_skills
Java,Intermediate,,28,1766970122432,technical_skills
Shell/Bash,Intermediate,,28,1766970122432,technical_skills
SQL Server,Intermediate,,28,1766970122432,technical_skills
Jenkins,Advanced,,28,1766970122432,technical_skills
GitLab CI,Intermediate,,28,1766970122432,technical_skills
GitHub,Intermediate,,28,1766970122432,technical_skills
Postman,Advanced,,28,1766970122432,technical_skills
Jira,Intermediate,,28,1766970122432,technical_skills
Confluence,Intermediate,,28,1766970122432,technical_skills
Linux OS,Intermediate,,28,1766970122432,technical_skills
Playwright,Expert,,28,1766970472090,technical_skills
Robot Framework,Expert,,28,1766970472090,technical_skills
Selenium Webdriver,Intermediate,,28,1766970472090,technical_skills
JavaScript,Expert,,28,1766970472090,technical_skills
Python,Expert,,28,1766970472090,technical_skills
TypeScript,Intermediate,,28,1766970472090,technical_skills
SQL Server,Intermediate,,28,1766970472090,technical_skills
Jenkins,Intermediate,,28,1766970472090,technical_skills
GitLab CI,Intermediate,,28,1766970472090,technical_skills
Postman,Advanced,,28,1766970472090,technical_skills
JIRA,Advanced,,28,1766970472090,technical_skills
Docker,Intermediate,,28,1766970472090,technical_skills
Python,Advanced,,28,1766970531512,technical_skills
JavaScript,Advanced,,28,1766970531512,technical_skills
Typescript,Intermediate,,28,1766970531512,technical_skills
Java,Intermediate,,28,1766970531512,technical_skills
Shell/Bash,Intermediate,,28,1766970531512,technical_skills
Playwright,Advanced,,28,1766970531512,technical_skills
Robot Framework,Advanced,,28,1766970531512,technical_skills
Selenium Webdriver,Intermediate,,28,1766970531512,technical_skills
SQL Server,Intermediate,,28,1766970531512,technical_skills
Jenkins,Intermediate,,28,1766970531512,technical_skills
GitLab CI,Intermediate,,28,1766970531512,technical_skills
Git/Github,Advanced,,28,1766970531512,technical_skills
JIRA,Intermediate,,28,1766970531512,technical_skills
Postman,Advanced,,28,1766970531512,technical_skills
Docker,Intermediate,,28,1766970531512,technical_skills
Linux (Ubuntu),Intermediate,,28,1766970531512,technical_skills
Confluence,Intermediate,,28,1766970531512,technical_skills
Playwright,Advanced,,28,1766970593003,technical_skills
Robot Framework,Advanced,,28,1766970593003,technical_skills
JavaScript,Advanced,,28,1766970593003,technical_skills
Python,Intermediate,,28,1766970593003,technical_skills
Jenkins,Intermediate,,28,1766970593003,technical_skills
GitLab CI,Intermediate,,28,1766970593003,technical_skills
SQL Server,Intermediate,,28,1766970593003,technical_skills
Git,Intermediate,,28,1766970593003,technical_skills
Docker,Intermediate,,28,1766970593003,technical_skills
Postman,Intermediate,,28,1766970593003,technical_skills
JIRA,Intermediate,,28,1766970593003,technical_skills
Manual testing,Expert,,95,1766985315025,technical_skills
Black box testing,Expert,,95,1766985315025,technical_skills
Functional testing,Expert,,95,1766985315025,technical_skills
Regression testing,Expert,,95,1766985315025,technical_skills
Load testing (JMeter),Advanced,,95,1766985315025,technical_skills
Security testing,Advanced,,95,1766985315025,technical_skills
"DB testing (MySQL, SQL Server, PostgreSQL)",Intermediate,,95,1766985315025,technical_skills
Test automation (Java),Intermediate,,95,1766985315025,technical_skills
Jira,Intermediate,,96,1767077621872,technical_skills
Confluence,Intermediate,,96,1767077621872,technical_skills
Python,Intermediate,,96,1767077621872,technical_skills
SQL,Beginner,,96,1767077621872,technical_skills
HTML,Beginner,,96,1767077621872,technical_skills
CSS,Beginner,,96,1767077621872,technical_skills
JavaScript,Beginner,,96,1767077621872,technical_skills
Figma,Beginner,,96,1767077621872,technical_skills
Jira,Expert,,96,1767611915426,technical_skills
Confluence,Advanced,,96,1767611915426,technical_skills
Workflow automation,Intermediate,,96,1767611915426,technical_skills
Python,Intermediate,,96,1767611915426,technical_skills
SQL,Beginner,,96,1767611915426,technical_skills
HTML,Beginner,,96,1767611915426,technical_skills
CSS,Beginner,,96,1767611915426,technical_skills
JavaScript,Beginner,,96,1767611915426,technical_skills
Figma,Beginner,,96,1767611915426,technical_skills
Agile workflows,Advanced,,96,1767611915426,technical_skills
Test planning,Advanced,,96,1767611915426,technical_skills
Defect management,Intermediate,,96,1767611915426,technical_skills
Balsamiq,Intermediate,,97,1767670162545,technical_skills
Axure RP,Intermediate,,97,1767670162545,technical_skills
Photoshop,Intermediate,,97,1767670162545,technical_skills
Figma,Advanced,,97,1767670162545,technical_skills
Jira,Advanced,,97,1767670162545,technical_skills
Postman,Intermediate,,97,1767670162545,technical_skills
Azure DevOps,Intermediate,,97,1767670162545,technical_skills
Google Analytics,Intermediate,,97,1767670162545,technical_skills
Firebase,Intermediate,,97,1767670162545,technical_skills
Manual Testing,Expert,,98,1768204749541,technical_skills
Automation Testing,Advanced,,98,1768204749541,technical_skills
API Testing,Advanced,,98,1768204749541,technical_skills
Regression Testing,Expert,,98,1768204749541,technical_skills
Localization Testing,Intermediate,,98,1768204749541,technical_skills
Performance Testing,Advanced,,98,1768204749541,technical_skills
MSSQL,Intermediate,,98,1768204749541,technical_skills
Postman,Intermediate,,98,1768204749541,technical_skills
JMeter,Intermediate,,98,1768204749541,technical_skills
UFT,Intermediate,,98,1768204749541,technical_skills
Katalon,Intermediate,,98,1768204749541,technical_skills
Test Planning,Advanced,,98,1768204749541,technical_skills
UAT,Advanced,,98,1768204749541,technical_skills
Agile Scrum,Advanced,,98,1768204749541,technical_skills
Java,Advanced,,100,1768205136192,technical_skills
API Testing,Advanced,,100,1768205136192,technical_skills
UX/UI Testing,Intermediate,,100,1768205136192,technical_skills
Black-box Testing,Advanced,,100,1768205136192,technical_skills
White-box Testing,Intermediate,,100,1768205136192,technical_skills
Gray-box Testing,Intermediate,,100,1768205136192,technical_skills
Stress Testing,Intermediate,,100,1768205136192,technical_skills
Selenium Framework,Intermediate,,100,1768205136192,technical_skills
TestNG Framework,Intermediate,,100,1768205136192,technical_skills
SQL,Intermediate,,100,1768205136192,technical_skills
Database Management,Intermediate,,100,1768205136192,technical_skills
Figma,Intermediate,,100,1768205136192,technical_skills
Zeplin,Beginner,,100,1768205136192,technical_skills
Microsoft Office,Intermediate,,100,1768205136192,technical_skills
Jira,Intermediate,,100,1768205136192,technical_skills
